customer_id,age,gender,subscription_type,watch_hours,last_login_days,region,device,monthly_fee,churned,payment_method,number_of_profiles,avg_watch_time_per_day,favorite_genre,Random_Text,Unused_Code,Extra_Column,Fake_Status
CUS_2640,28,Male,Basic,25.3,8,,Tablet,8.99,0,Gift Card,5,2.81,Horror,dummy,7037,abc,yes
CUS_270,41,Male,Basic,7.73,31,unknown,Tablet,8.99,1,Gift Card,4,0.24,Documentary,random,15687,abc,yes
CUS_630,64,Female,Premium,6.71,42,,TV,17.99,0,PayPal,5,0.16,Documentary,trash,99754,temp,maybe
CUS_456,48,Male,Standard,29.96,44,Europe,Laptop,13.99,0,Crypto,5,0.67,Sci-Fi,random,24349,temp,yes
CUS_3082,40,Female,Premium,11.57,11,South America,Laptop,17.99,0,Debit Card,3,0.96,Documentary,trash,50898,temp,maybe
CUS_3467,18,Male,Premium,23.07,8,South America,TV,17.99,0,Credit Card,1,2.56,Drama,sample,82364,xyz,no
CUS_4937,30,Other,Standard,3.79,20,Africa,Desktop,13.99,1,Crypto,5,0.18,Drama,trash,95784,none,maybe
CUS_4397,36,Female,Standard,3.16,23,Oceania,Tablet,13.99,1,Crypto,5,0.13,Comedy,trash,55221,none,no
CUS_4024,33,Male,Premium,0.69,13,Asia,Tablet,17.99,1,Crypto,4,0.05,Documentary,sample,86935,temp,no
CUS_4756,70,Other,Standard,1.42,17,South America,Laptop,13.99,1,Debit Card,2,0.08,Comedy,sample,61807,xyz,yes
CUS_2047,38,Male,Basic,6.75,43,Asia,Mobile,8.99,1,PayPal,2,0.15,Horror,dummy,74349,none,maybe
CUS_4357,64,Female,Basic,1.74,20,,Laptop,8.99,1,Debit Card,5,0.08,Action,dummy,35038,abc,maybe
CUS_2137,67,Female,Basic,19.58,44,Europe,Tablet,8.99,1,Debit Card,3,0.44,Romance,sample,58953,none,yes
CUS_2114,65,Female,Basic,11.25,22,Oceania,Desktop,8.99,1,Crypto,3,0.49,Drama,dummy,85988,none,yes
CUS_028,30,Other,Premium,1.37,55,North America,Mobile,17.99,1,Debit Card,1,0.02,Horror,trash,1702,none,yes
CUS_2041,41,Female,Basic,17.37,16,Oceania,Mobile,8.99,0,PayPal,2,1.02,Comedy,trash,76092,abc,no
CUS_3929,67,Other,Basic,10.17,18,North America,Tablet,8.99,0,Gift Card,2,0.54,Action,sample,31201,temp,no
CUS_1939,33,Other,Basic,33.23,58,Oceania,TV,8.99,0,Debit Card,5,0.56,Romance,sample,10563,temp,maybe
CUS_3217,44,Other,Basic,1.06,37,Asia,Desktop,8.99,1,Crypto,1,0.03,Comedy,sample,77488,xyz,no
CUS_4476,41,Male,Basic,19.33,6,Europe,Laptop,8.99,0,Gift Card,5,2.76,Horror,sample,16400,abc,yes
CUS_3815,31,Male,Premium,2.62,34,Oceania,Desktop,17.99,1,Crypto,4,0.07,Comedy,dummy,54286,temp,no
CUS_130,56,Other,Premium,1.43,16,Europe,Laptop,17.99,1,Debit Card,2,0.08,Action,dummy,8998,xyz,no
CUS_1385,47,Male,Basic,6.54,55,Africa,Mobile,8.99,1,PayPal,2,0.12,Comedy,dummy,76216,temp,yes
CUS_3483,22,Male,Standard,39.11,13,South America,Mobile,13.99,0,Crypto,2,2.79,Drama,sample,52950,none,no
CUS_4600,39,Male,Premium,9.28,39,Europe,Tablet,17.99,1,Crypto,3,0.23,Horror,trash,95961,xyz,maybe
CUS_014,49,Female,Basic,5.26,33,South America,Mobile,8.99,1,Crypto,3,0.15,Documentary,random,4786,abc,yes
CUS_2460,43,Female,Standard,19.95,40,North America,Laptop,13.99,1,PayPal,1,0.49,Horror,trash,99022,abc,no
CUS_4477,53,Female,Basic,40.81,17,error,Mobile,8.99,0,Gift Card,1,2.27,Comedy,trash,28151,none,yes
CUS_1526,65,Female,Standard,18.34,48,Europe,Mobile,13.99,1,Debit Card,1,0.37,Action,sample,32189,xyz,yes
CUS_2366,66,Male,Basic,8.01,53,Europe,Tablet,8.99,1,Credit Card,1,0.15,Comedy,dummy,96783,none,maybe
CUS_4649,30,Other,Premium,7.13,49,South America,Desktop,17.99,1,Debit Card,3,0.14,Romance,dummy,55879,xyz,yes
CUS_3053,36,Female,Premium,8.8,10,Oceania,Mobile,17.99,0,Debit Card,2,0.8,Comedy,sample,18673,abc,yes
CUS_4006,54,Male,Basic,30.0,9,Asia,Tablet,8.99,0,Credit Card,4,3.0,Drama,dummy,35594,xyz,no
CUS_2341,31,Other,Standard,3.9,33,Oceania,Laptop,13.99,1,Debit Card,3,0.11,Action,random,70453,abc,maybe
CUS_375,31,Other,Premium,2.47,33,,Mobile,17.99,1,PayPal,2,0.07,Sci-Fi,random,74513,none,yes
CUS_2809,55,Male,Premium,0.42,29,Oceania,Tablet,17.99,1,PayPal,2,0.01,Documentary,sample,32752,none,yes
CUS_1780,65,Female,Standard,7.4,34,South America,TV,13.99,1,Crypto,3,0.21,Sci-Fi,random,75950,xyz,no
CUS_940,67,Other,Standard,15.34,39,North America,Laptop,13.99,1,Credit Card,2,0.38,Horror,sample,39451,none,maybe
CUS_3167,38,Female,Basic,3.08,53,North America,Desktop,8.99,1,Gift Card,2,0.06,Comedy,sample,66502,abc,no
CUS_4574,38,Male,Standard,7.44,34,###,Mobile,13.99,1,Credit Card,2,0.21,Documentary,trash,25715,none,no
CUS_2148,35,Male,Premium,7.93,19,unknown,TV,17.99,0,PayPal,5,0.4,Horror,sample,22467,abc,no
CUS_3592,29,Male,Basic,26.48,53,???,Mobile,8.99,1,Debit Card,3,0.49,Romance,trash,48498,abc,no
CUS_2337,59,Male,Premium,4.9,56,unknown,Laptop,17.99,1,Crypto,4,0.09,Documentary,random,34589,none,no
CUS_495,33,Female,Premium,11.02,22,Africa,TV,17.99,0,Gift Card,4,0.48,Drama,dummy,33887,none,no
CUS_3635,54,Male,Standard,3.6,39,North America,Mobile,13.99,1,Credit Card,3,0.09,Drama,random,79346,none,yes
CUS_3624,61,Female,Premium,1.91,52,North America,TV,17.99,1,Debit Card,1,0.04,Romance,dummy,67802,abc,yes
CUS_530,31,Female,Premium,2.08,8,South America,Desktop,17.99,1,Credit Card,3,0.23,Romance,sample,80954,temp,yes
CUS_3715,44,Male,Standard,27.08,16,Asia,Desktop,13.99,0,Crypto,3,1.59,Horror,dummy,44517,none,maybe
CUS_4733,63,Male,Standard,16.41,34,North America,TV,13.99,1,PayPal,1,0.47,Sci-Fi,sample,38340,xyz,maybe
CUS_1270,62,Male,Basic,11.99,7,Europe,TV,8.99,0,PayPal,2,1.5,Romance,dummy,37779,xyz,yes
CUS_4282,56,Female,Basic,2.98,37,South America,Desktop,8.99,1,Gift Card,4,0.08,Sci-Fi,dummy,7148,temp,yes
CUS_1395,37,Male,Basic,4.98,30,South America,Mobile,8.99,1,Gift Card,4,0.16,Romance,sample,25506,none,no
CUS_4851,36,Female,Premium,13.32,45,South America,Mobile,17.99,1,Credit Card,2,0.29,Documentary,trash,99330,xyz,no
CUS_4010,64,Male,Premium,2.66,57,North America,Desktop,17.99,1,Credit Card,2,0.05,Romance,trash,12515,abc,yes
CUS_4391,25,Female,Premium,0.82,22,error,Tablet,17.99,1,Crypto,1,0.04,Romance,trash,80185,xyz,maybe
CUS_1798,27,Other,Basic,0.18,7,Europe,Tablet,8.99,1,Gift Card,3,0.02,Drama,sample,6562,abc,no
CUS_2980,43,Other,Standard,4.09,7,Europe,TV,13.99,0,Gift Card,5,0.51,Documentary,sample,77827,abc,no
CUS_1442,46,Male,Standard,6.19,60,,Laptop,13.99,1,Gift Card,3,0.1,Horror,random,20964,abc,maybe
CUS_2780,63,Male,Basic,3.01,60,???,TV,8.99,1,Debit Card,5,0.05,Drama,dummy,82404,xyz,maybe
CUS_562,58,Other,Premium,1.05,58,South America,Laptop,17.99,1,Crypto,1,0.02,Comedy,trash,67251,xyz,maybe
CUS_3812,32,Female,Standard,52.67,34,Asia,Laptop,13.99,0,Gift Card,3,1.5,Sci-Fi,dummy,32281,temp,no
CUS_1274,26,Male,Basic,2.04,59,South America,Laptop,8.99,1,Credit Card,5,0.03,Drama,random,4639,xyz,no
CUS_4704,69,Male,Standard,7.26,48,error,Desktop,13.99,0,Credit Card,5,0.15,Romance,trash,69723,xyz,maybe
CUS_1713,22,Female,Standard,2.14,44,Oceania,Laptop,13.99,1,Crypto,4,0.05,Sci-Fi,dummy,98553,temp,no
CUS_956,39,Other,Standard,8.27,36,South America,Laptop,13.99,1,Gift Card,2,0.22,Documentary,random,2710,xyz,maybe
CUS_3710,32,Other,Premium,14.31,43,Europe,Desktop,17.99,0,Credit Card,5,0.33,Horror,dummy,53424,abc,yes
CUS_4663,43,Other,Standard,38.84,56,Europe,Mobile,13.99,0,Debit Card,4,0.68,Romance,trash,71646,abc,maybe
CUS_4884,49,Female,Standard,18.79,11,Oceania,TV,13.99,0,Gift Card,1,1.57,Horror,trash,4710,xyz,no
CUS_4303,64,Male,Premium,31.16,47,Oceania,Mobile,17.99,0,Credit Card,5,0.65,Romance,trash,99654,none,maybe
CUS_404,49,Female,Premium,20.88,41,South America,TV,17.99,0,Crypto,3,0.5,Horror,trash,89398,temp,yes
CUS_2072,46,Other,Standard,16.08,40,Oceania,Desktop,13.99,1,Crypto,3,0.39,Action,random,19345,temp,maybe
CUS_1216,18,Female,Premium,33.81,5,Asia,TV,17.99,0,Crypto,2,5.64,Romance,random,15319,none,yes
CUS_1978,25,Male,Premium,0.98,30,North America,Mobile,17.99,1,Crypto,1,0.03,Horror,sample,76120,abc,maybe
CUS_159,18,Other,Standard,16.81,56,Oceania,Tablet,13.99,1,Credit Card,2,0.29,Drama,sample,88141,temp,maybe
CUS_3889,28,Male,Standard,1.05,26,???,Laptop,13.99,0,PayPal,4,0.04,Action,random,61242,temp,yes
CUS_903,49,Male,Basic,3.34,50,error,Laptop,8.99,1,Credit Card,5,0.07,Sci-Fi,trash,39390,xyz,yes
CUS_353,18,Male,Standard,14.18,27,North America,Tablet,13.99,0,Crypto,2,0.51,Drama,sample,29228,abc,maybe
CUS_525,44,Female,Basic,55.55,17,Africa,Desktop,8.99,0,Debit Card,2,3.09,Romance,trash,55547,none,no
CUS_4541,55,Male,Premium,11.61,21,,Desktop,17.99,0,Debit Card,4,0.53,Romance,sample,45538,temp,yes
CUS_4131,20,Female,Basic,1.98,2,,Tablet,8.99,1,Crypto,1,0.66,Sci-Fi,trash,32130,xyz,maybe
CUS_755,70,Other,Premium,13.11,59,unknown,Laptop,17.99,1,Gift Card,2,0.22,Drama,random,27563,none,yes
CUS_2972,27,Male,Basic,1.41,0,unknown,Tablet,8.99,0,Debit Card,5,1.41,Action,dummy,29141,abc,maybe
CUS_513,21,Female,Standard,3.88,0,,Mobile,13.99,0,Crypto,1,3.88,Action,dummy,92982,temp,maybe
CUS_2921,56,Male,Premium,14.15,44,Africa,Mobile,17.99,1,Crypto,3,0.31,Horror,trash,19818,temp,yes
CUS_312,37,Male,Standard,16.01,11,Europe,Laptop,13.99,0,Debit Card,4,1.33,Horror,trash,46908,xyz,no
CUS_4645,61,Male,Premium,1.63,36,###,Mobile,17.99,1,Crypto,5,0.04,Drama,dummy,83962,abc,maybe
CUS_662,43,Male,Standard,8.99,53,North America,Laptop,13.99,1,Crypto,1,0.17,Action,trash,30707,abc,yes
CUS_1990,67,Female,Standard,0.28,51,###,Laptop,13.99,1,Gift Card,1,0.01,Drama,dummy,32907,abc,yes
CUS_3666,41,Other,Standard,2.14,59,North America,Desktop,13.99,1,Credit Card,1,0.04,Horror,trash,39823,temp,no
CUS_307,52,Male,Basic,0.12,25,South America,Mobile,8.99,1,Gift Card,4,0.0,Documentary,sample,59277,none,no
CUS_2336,37,Male,Basic,18.78,33,North America,Tablet,8.99,1,Debit Card,3,0.55,Horror,sample,50427,xyz,no
CUS_4791,64,Male,Premium,6.42,35,Oceania,Tablet,17.99,1,Crypto,5,0.18,Sci-Fi,sample,40711,xyz,yes
CUS_2357,26,Male,Standard,26.4,22,North America,TV,13.99,0,Credit Card,1,1.15,Romance,dummy,70980,abc,maybe
CUS_3703,39,Male,Premium,4.84,0,Africa,Laptop,17.99,0,Debit Card,2,4.84,Comedy,random,39988,temp,no
CUS_3805,56,Other,Premium,3.41,53,Asia,Tablet,17.99,1,PayPal,4,0.06,Horror,trash,83274,none,no
CUS_1928,55,Female,Standard,3.68,35,invalid,Laptop,13.99,1,Crypto,5,0.1,Horror,random,42748,temp,yes
CUS_746,38,Other,Basic,10.25,42,Europe,Desktop,8.99,1,PayPal,2,0.24,Action,trash,6831,none,no
CUS_3428,32,Other,Basic,41.97,34,,Desktop,8.99,0,Credit Card,1,1.2,Horror,trash,44263,temp,maybe
CUS_750,39,Male,Standard,1.97,53,unknown,Mobile,13.99,1,Debit Card,2,0.04,Drama,sample,19246,abc,maybe
CUS_3639,45,Female,Basic,42.32,30,Asia,TV,8.99,0,Crypto,4,1.37,Documentary,random,64980,temp,maybe
CUS_617,36,Other,Premium,11.87,5,North America,TV,17.99,0,Gift Card,4,1.98,Comedy,trash,25858,abc,no
CUS_1267,64,Other,Basic,15.26,48,,Mobile,8.99,1,Credit Card,1,0.31,Comedy,random,33882,abc,maybe
CUS_4855,67,Male,Standard,10.29,44,Oceania,Tablet,13.99,1,PayPal,2,0.23,Comedy,trash,73063,none,no
CUS_4363,24,Female,Premium,16.17,33,South America,Tablet,17.99,1,Gift Card,2,0.48,Romance,sample,31188,abc,maybe
CUS_3596,64,Female,Premium,31.88,16,Europe,Mobile,17.99,0,PayPal,4,1.88,Comedy,sample,20259,temp,maybe
CUS_2135,34,Male,Standard,45.52,52,South America,Laptop,13.99,0,Credit Card,3,0.86,Action,trash,98487,none,yes
CUS_996,61,Other,Standard,4.69,45,Asia,Mobile,13.99,1,Crypto,3,0.1,Horror,dummy,6765,abc,yes
CUS_4110,58,Male,Basic,14.69,30,Europe,TV,8.99,1,Crypto,2,0.47,Horror,dummy,89040,temp,maybe
CUS_4970,43,Male,Premium,6.6,11,South America,Desktop,17.99,0,Gift Card,4,0.55,Drama,dummy,86341,temp,maybe
CUS_4905,37,Other,Premium,3.58,33,invalid,TV,17.99,1,Crypto,5,0.11,Sci-Fi,random,49409,temp,maybe
CUS_515,61,Other,Standard,4.08,35,Oceania,Mobile,13.99,1,Gift Card,3,0.11,Sci-Fi,dummy,25894,xyz,no
CUS_1709,68,Male,Basic,24.34,16,error,Desktop,8.99,0,Credit Card,5,1.43,Documentary,dummy,63460,temp,maybe
CUS_410,31,Male,Basic,5.18,36,Oceania,Tablet,8.99,1,Credit Card,1,0.14,Horror,dummy,74464,temp,maybe
CUS_1663,63,Female,Standard,18.49,13,Europe,TV,13.99,0,PayPal,1,1.32,Drama,dummy,27284,none,no
CUS_3473,62,Female,Premium,5.81,29,Asia,Laptop,17.99,0,PayPal,2,0.19,Drama,sample,60166,none,maybe
CUS_1248,58,Other,Basic,6.1,26,,Tablet,8.99,0,Credit Card,2,0.23,Comedy,trash,33028,none,no
CUS_3300,65,Female,Standard,13.88,57,Oceania,Laptop,13.99,1,Crypto,5,0.24,Comedy,random,31639,temp,yes
CUS_208,56,Other,Standard,1.95,28,North America,Mobile,13.99,1,Crypto,4,0.07,Romance,sample,67636,xyz,yes
CUS_1779,69,Male,Standard,0.36,50,Europe,Desktop,13.99,1,Credit Card,2,0.01,Documentary,random,79669,none,maybe
CUS_459,63,Male,Basic,2.51,31,Europe,Laptop,8.99,1,Debit Card,3,0.08,Comedy,random,84362,abc,yes
CUS_2055,32,Male,Basic,11.91,36,???,TV,8.99,1,Credit Card,5,0.32,Drama,trash,40755,temp,maybe
CUS_2431,32,Other,Standard,17.48,4,,Laptop,13.99,0,Crypto,4,3.5,Horror,sample,31757,temp,maybe
CUS_251,35,Male,Premium,1.95,52,Africa,Tablet,17.99,1,Credit Card,5,0.04,Drama,trash,59355,abc,no
CUS_3235,39,Other,Premium,12.34,30,Africa,TV,17.99,0,Debit Card,5,0.4,Comedy,random,69231,temp,yes
CUS_1108,24,Male,Standard,13.71,51,Oceania,Mobile,13.99,1,Debit Card,1,0.26,Horror,trash,20113,abc,maybe
CUS_3921,40,Other,Premium,2.28,37,Africa,Laptop,17.99,1,Gift Card,2,0.06,Action,dummy,65062,none,no
CUS_1714,46,Male,Basic,13.33,34,Asia,Laptop,8.99,1,Credit Card,2,0.38,Sci-Fi,sample,64086,temp,yes
CUS_3912,46,Male,Basic,5.07,0,,Desktop,8.99,0,Debit Card,1,5.07,Comedy,trash,19598,abc,maybe
CUS_3206,30,Female,Standard,15.45,11,,Mobile,13.99,0,Credit Card,1,1.29,Sci-Fi,sample,38886,none,maybe
CUS_716,58,Female,Standard,23.39,52,invalid,Tablet,13.99,0,Credit Card,1,0.44,Comedy,sample,53253,abc,maybe
CUS_553,45,Male,Standard,13.13,5,???,Desktop,13.99,0,Crypto,5,2.19,Drama,random,37661,xyz,maybe
CUS_1440,57,Male,Premium,0.55,40,Oceania,Desktop,17.99,1,Credit Card,5,0.01,Sci-Fi,trash,14216,abc,yes
CUS_2271,24,Other,Basic,3.05,54,Oceania,Desktop,8.99,1,Gift Card,3,0.06,Drama,trash,46727,xyz,no
CUS_3145,38,Female,Premium,20.14,40,,Desktop,17.99,0,PayPal,3,0.49,Drama,random,55240,abc,no
CUS_3447,49,Other,Basic,76.16,13,North America,TV,8.99,0,PayPal,5,5.44,Comedy,trash,33852,temp,no
CUS_1926,29,Male,Premium,7.54,10,Europe,Mobile,17.99,0,Debit Card,3,0.69,Action,sample,38820,xyz,no
CUS_635,29,Female,Premium,54.65,49,Africa,Tablet,17.99,0,Debit Card,5,1.09,Comedy,random,4214,temp,no
CUS_317,49,Female,Premium,5.0,17,Oceania,Mobile,17.99,0,Crypto,1,0.28,Drama,sample,91442,abc,yes
CUS_1097,20,Female,Standard,1.45,0,North America,Tablet,13.99,0,Gift Card,5,1.45,Horror,dummy,54123,temp,yes
CUS_896,38,Other,Premium,20.79,21,,TV,17.99,0,Credit Card,4,0.94,Horror,trash,32229,none,yes
CUS_428,58,Other,Premium,26.32,18,Asia,Mobile,17.99,0,PayPal,4,1.39,Documentary,random,66919,xyz,no
CUS_1532,36,Female,Premium,3.85,46,North America,Tablet,17.99,1,PayPal,2,0.08,Horror,sample,71667,temp,no
CUS_106,47,Other,Premium,14.24,37,Africa,Tablet,17.99,1,Gift Card,2,0.37,Documentary,trash,24479,xyz,maybe
CUS_3042,66,Other,Premium,6.66,39,error,TV,17.99,1,Debit Card,1,0.17,Sci-Fi,sample,55870,none,yes
CUS_4239,20,Other,Standard,5.85,15,Europe,Laptop,13.99,0,Crypto,2,0.37,Documentary,random,23629,abc,no
CUS_2170,63,Female,Standard,15.97,38,N/A,Tablet,13.99,1,Gift Card,3,0.41,Drama,dummy,20524,none,maybe
CUS_1710,42,Other,Standard,0.02,38,Europe,Desktop,13.99,1,Crypto,3,0.0,Romance,trash,61120,abc,no
CUS_090,46,Female,Standard,5.78,4,Asia,Laptop,13.99,0,Credit Card,2,1.16,Sci-Fi,sample,96133,temp,no
CUS_2242,43,Male,Basic,1.18,31,Asia,Desktop,8.99,1,Debit Card,1,0.04,Action,trash,42699,temp,maybe
CUS_3175,28,Other,Standard,9.61,50,North America,Mobile,13.99,1,Crypto,4,0.19,Drama,random,35342,none,maybe
CUS_1146,21,Female,Standard,9.39,41,South America,Mobile,13.99,0,PayPal,5,0.22,Drama,trash,77663,temp,maybe
CUS_1950,66,Other,Basic,1.89,22,,Desktop,8.99,1,PayPal,2,0.08,Action,random,54738,abc,no
CUS_4045,21,Female,Premium,34.18,47,Europe,Mobile,17.99,0,Gift Card,1,0.71,Comedy,sample,38407,none,maybe
CUS_2849,25,Male,Basic,0.24,43,error,Desktop,8.99,1,Debit Card,3,0.01,Romance,dummy,74860,xyz,yes
CUS_002,47,Other,Standard,0.7,19,Europe,Mobile,13.99,1,Gift Card,5,0.03,Sci-Fi,trash,71646,temp,yes
CUS_4338,25,Female,Basic,0.05,52,Africa,Tablet,8.99,1,Debit Card,1,0.0,Action,dummy,55621,xyz,no
CUS_936,58,Female,Standard,17.99,8,South America,TV,13.99,0,Debit Card,1,2.0,Drama,random,23194,xyz,maybe
CUS_1797,20,Other,Premium,11.73,9,Africa,Mobile,17.99,0,Credit Card,2,1.17,Documentary,dummy,85420,xyz,maybe
CUS_2721,56,Male,Basic,27.15,15,unknown,TV,8.99,0,Credit Card,1,1.7,Action,random,44156,xyz,yes
CUS_2386,41,Female,Basic,27.09,7,South America,TV,8.99,0,Credit Card,5,3.39,Action,random,83185,temp,yes
CUS_1255,60,Other,Standard,4.57,60,Oceania,TV,13.99,1,Gift Card,3,0.07,Romance,sample,35605,xyz,maybe
CUS_592,47,Male,Premium,19.68,59,South America,Desktop,17.99,1,Crypto,2,0.33,Horror,sample,88005,none,no
CUS_4949,38,Other,Standard,17.05,34,Asia,TV,13.99,1,Credit Card,3,0.49,Romance,dummy,96037,none,no
CUS_2937,30,Male,Premium,5.43,56,Africa,TV,17.99,1,Gift Card,4,0.1,Documentary,dummy,77765,xyz,maybe
CUS_2449,45,Other,Premium,21.12,27,Oceania,Desktop,17.99,0,Credit Card,5,0.75,Drama,random,34047,xyz,no
CUS_1577,68,Other,Premium,1.67,18,Africa,Mobile,17.99,1,PayPal,3,0.09,Romance,dummy,99239,abc,maybe
CUS_1337,61,Male,Premium,5.31,25,invalid,Laptop,17.99,0,Gift Card,3,0.2,Sci-Fi,random,62328,temp,no
CUS_2430,68,Male,Premium,19.91,54,Europe,Mobile,17.99,1,Gift Card,3,0.36,Horror,random,66086,none,maybe
CUS_214,67,Other,Standard,14.58,18,Europe,Desktop,13.99,0,Credit Card,2,0.77,Sci-Fi,random,22665,abc,yes
CUS_779,38,Male,Premium,1.05,24,Oceania,Laptop,17.99,0,Debit Card,4,0.04,Sci-Fi,dummy,50806,xyz,no
CUS_3497,63,Female,Standard,32.06,24,Europe,Desktop,13.99,0,Debit Card,3,1.28,Documentary,sample,42606,abc,maybe
CUS_078,60,Female,Basic,9.13,43,North America,Laptop,8.99,1,Debit Card,1,0.21,Documentary,trash,69661,xyz,yes
CUS_2044,46,Other,Basic,9.61,15,Oceania,Tablet,8.99,0,PayPal,1,0.6,Comedy,sample,41703,abc,yes
CUS_1547,27,Male,Standard,25.23,20,error,Mobile,13.99,0,Debit Card,5,1.2,Drama,trash,67612,xyz,no
CUS_3088,45,Other,Basic,0.7,25,error,Desktop,8.99,1,Crypto,5,0.03,Action,dummy,59424,none,no
CUS_1568,53,Female,Standard,1.72,19,invalid,TV,13.99,1,Credit Card,1,0.09,Horror,dummy,20381,temp,yes
CUS_166,28,Male,Basic,11.25,52,Europe,Laptop,8.99,1,PayPal,5,0.21,Action,dummy,70277,xyz,maybe
CUS_4703,70,Other,Standard,4.75,54,error,Mobile,13.99,1,Gift Card,3,0.09,Romance,random,7431,abc,no
CUS_3567,21,Female,Premium,4.12,35,North America,Laptop,17.99,1,Gift Card,2,0.11,Comedy,random,33778,xyz,yes
CUS_1843,35,Female,Basic,8.85,48,Oceania,Mobile,8.99,1,Crypto,5,0.18,Romance,random,3617,temp,yes
CUS_1740,49,Male,Basic,4.11,3,Oceania,Mobile,8.99,1,Crypto,3,1.03,Action,random,78428,none,yes
CUS_4108,18,Female,Standard,25.19,11,North America,TV,13.99,0,PayPal,1,2.1,Horror,sample,72638,abc,no
CUS_2014,67,Female,Basic,9.91,18,North America,Desktop,8.99,0,Gift Card,5,0.52,Comedy,random,21745,xyz,maybe
CUS_274,59,Female,Standard,2.28,38,Africa,Desktop,13.99,1,PayPal,3,0.06,Drama,random,26070,temp,maybe
CUS_3861,31,Male,Premium,8.88,25,Asia,TV,17.99,0,Debit Card,4,0.34,Action,trash,13795,none,no
CUS_4168,69,Female,Basic,16.43,10,,Tablet,8.99,0,Debit Card,1,1.49,Action,sample,92474,abc,no
CUS_3751,68,Other,Basic,2.39,47,Oceania,Mobile,8.99,1,Credit Card,5,0.05,Sci-Fi,trash,26999,abc,maybe
CUS_3789,67,Female,Basic,35.37,27,South America,Desktop,8.99,0,Debit Card,4,1.26,Sci-Fi,trash,53745,temp,yes
CUS_198,64,Male,Standard,13.86,7,,Laptop,13.99,0,Credit Card,3,1.73,Comedy,sample,73689,temp,maybe
CUS_395,43,Female,Premium,12.37,37,,Desktop,17.99,1,Crypto,3,0.33,Romance,trash,78011,none,maybe
CUS_584,41,Female,Basic,40.64,31,invalid,Laptop,8.99,0,Gift Card,2,1.27,Action,random,99110,abc,yes
CUS_2459,61,Female,Basic,14.55,37,,Laptop,8.99,1,Gift Card,2,0.38,Documentary,sample,28127,none,no
CUS_4996,19,Female,Basic,49.17,11,Europe,Desktop,8.99,0,Credit Card,4,4.1,Drama,sample,85237,xyz,yes
CUS_4581,61,Male,Standard,14.2,35,,Mobile,13.99,0,PayPal,4,0.39,Horror,dummy,49693,xyz,no
CUS_2947,54,Other,Standard,3.36,50,,Laptop,13.99,1,Gift Card,5,0.07,Romance,dummy,60726,temp,no
CUS_3437,25,Male,Premium,12.73,59,,TV,17.99,0,PayPal,5,0.21,Documentary,random,74022,none,maybe
CUS_521,70,Other,Premium,22.22,5,,TV,17.99,0,Credit Card,2,3.7,Romance,trash,72653,temp,maybe
CUS_1764,60,Male,Premium,17.14,28,,Desktop,17.99,0,Gift Card,5,0.59,Sci-Fi,trash,34728,abc,no
CUS_1876,62,Male,Standard,18.07,20,Africa,Desktop,13.99,0,PayPal,2,0.86,Romance,random,96798,temp,maybe
CUS_005,56,Other,Standard,1.89,13,Africa,Mobile,13.99,1,Crypto,2,0.13,Action,random,87279,none,maybe
CUS_3966,63,Male,Premium,50.34,16,Europe,TV,17.99,0,Crypto,5,2.96,Romance,random,90497,none,no
CUS_3345,43,Other,Standard,13.53,15,N/A,Tablet,13.99,0,Debit Card,4,0.85,Comedy,sample,74332,xyz,no
CUS_2254,57,Other,Premium,27.17,41,,TV,17.99,0,PayPal,4,0.65,Sci-Fi,sample,26225,temp,no
CUS_3225,36,Male,Premium,7.25,36,Oceania,Tablet,17.99,0,Credit Card,5,0.2,Comedy,random,63954,xyz,maybe
CUS_527,61,Female,Premium,7.11,33,,TV,17.99,1,PayPal,3,0.21,Horror,random,42957,none,no
CUS_2947,54,Other,Standard,3.36,50,,Laptop,13.99,1,Gift Card,5,0.07,Romance,dummy,60726,temp,no
CUS_4474,22,Female,Premium,15.39,58,Africa,Desktop,17.99,1,Credit Card,2,0.26,Sci-Fi,sample,65314,xyz,no
CUS_3900,47,Female,Standard,20.83,58,N/A,TV,13.99,0,Debit Card,3,0.35,Horror,dummy,29883,none,maybe
CUS_693,69,Male,Premium,0.52,42,South America,Desktop,17.99,1,Gift Card,3,0.01,Action,random,36392,xyz,yes
CUS_1295,46,Female,Basic,5.62,58,Europe,Mobile,8.99,1,PayPal,4,0.1,Documentary,trash,85444,temp,yes
CUS_4445,62,Other,Basic,7.43,49,,Mobile,8.99,1,Gift Card,4,0.15,Horror,dummy,30748,abc,yes
CUS_3634,37,Male,Basic,9.34,43,Asia,Tablet,8.99,1,Crypto,3,0.21,Sci-Fi,dummy,27949,xyz,no
CUS_1051,48,Male,Premium,8.82,1,South America,Laptop,17.99,0,PayPal,5,4.41,Romance,sample,65231,temp,no
CUS_591,43,Male,Basic,9.58,13,Oceania,Desktop,8.99,0,Debit Card,4,0.68,Drama,sample,53060,none,maybe
CUS_520,26,Other,Basic,0.06,2,invalid,TV,8.99,1,Credit Card,4,0.02,Action,trash,60195,temp,yes
CUS_3381,21,Female,Standard,4.17,38,South America,Mobile,13.99,1,Crypto,1,0.11,Horror,dummy,13107,temp,maybe
CUS_3677,18,Female,Standard,0.27,20,,Desktop,13.99,1,Credit Card,1,0.01,Comedy,sample,29179,abc,no
